sdName,sggName,office,office_type,sgTypecode,의원정수,등록후보수,경쟁률,무투표당선여부,무투표판정기준,비례대표_단일정당명부여부,등록미달여부,경쟁률_1미만여부,해당선거구_후보huboid_리스트,해당선거구_후보명_리스트,해당선거구_정당_리스트,체납이력_후보수,현체납_후보수,전과공개_후보수,공직검증전과_후보수,공직선거법전과_후보수,체납+공직검증전과_동시보유_후보수,검증위험_플래그,district_key
전라남도,무안군제2선거구,시도의원,지역구,5,1,1,1.00,Y,등록후보수_의원정수이하,N,N,N,100156458,이정운,더불어민주당,0,0,1,1,0,0,Y,5|전라남도|무안군제2선거구
전라남도,보성군제1선거구,시도의원,지역구,5,1,1,1.00,Y,등록후보수_의원정수이하,N,N,N,100159115,임용민,더불어민주당,1,0,1,0,0,0,Y,5|전라남도|보성군제1선거구
전라남도,여수시제5선거구,시도의원,지역구,5,1,1,1.00,Y,등록후보수_의원정수이하,N,N,N,100159247,문갑태,더불어민주당,0,0,1,1,0,0,Y,5|전라남도|여수시제5선거구
전라남도,장성군제2선거구,시도의원,지역구,5,1,1,1.00,Y,등록후보수_의원정수이하,N,N,N,100156938,정기성,더불어민주당,1,0,1,1,0,1,Y,5|전라남도|장성군제2선거구
전라남도,화순군제1선거구,시도의원,지역구,5,1,1,1.00,Y,등록후보수_의원정수이하,N,N,N,100159310,하성동,더불어민주당,1,0,1,1,0,1,Y,5|전라남도|화순군제1선거구
전북특별자치도,군산시제4선거구,시도의원,지역구,5,1,1,1.00,Y,등록후보수_의원정수이하,N,N,N,100154283,한준희,더불어민주당,1,0,1,0,0,0,Y,5|전북특별자치도|군산시제4선거구
전북특별자치도,완주군제2선거구,시도의원,지역구,5,1,1,1.00,Y,등록후보수_의원정수이하,N,N,N,100157704,권요안,더불어민주당,0,0,1,1,0,0,Y,5|전북특별자치도|완주군제2선거구
전북특별자치도,익산시제1선거구,시도의원,지역구,5,1,1,1.00,Y,등록후보수_의원정수이하,N,N,N,100162867,최종오,더불어민주당,0,0,1,1,0,0,Y,5|전북특별자치도|익산시제1선거구
전북특별자치도,익산시제2선거구,시도의원,지역구,5,1,1,1.00,Y,등록후보수_의원정수이하,N,N,N,100157639,조은희,더불어민주당,1,0,1,0,0,0,Y,5|전북특별자치도|익산시제2선거구
전북특별자치도,익산시제3선거구,시도의원,지역구,5,1,1,1.00,Y,등록후보수_의원정수이하,N,N,N,100157420,김경진,더불어민주당,0,0,1,1,0,0,Y,5|전북특별자치도|익산시제3선거구
전북특별자치도,전주시제10선거구,시도의원,지역구,5,1,1,1.00,Y,등록후보수_의원정수이하,N,N,N,100162042,이명연,더불어민주당,0,0,1,1,0,0,Y,5|전북특별자치도|전주시제10선거구
전북특별자치도,정읍시제1선거구,시도의원,지역구,5,1,1,1.00,Y,등록후보수_의원정수이하,N,N,N,100154075,임승식,더불어민주당,1,0,1,1,0,1,Y,5|전북특별자치도|정읍시제1선거구
제주특별자치도,제주특별자치도 제주시 삼양동·봉개동선거구,시도의원,지역구,5,1,1,1.00,Y,등록후보수_의원정수이하,N,N,N,100155671,박안수,더불어민주당,0,0,1,1,0,0,Y,5|제주특별자치도|제주특별자치도 제주시 삼양동·봉개동선거구
제주특별자치도,제주특별자치도 제주시 아라동갑선거구,시도의원,지역구,5,1,1,1.00,Y,등록후보수_의원정수이하,N,N,N,100154766,김봉현,더불어민주당,0,0,1,1,0,0,Y,5|제주특별자치도|제주특별자치도 제주시 아라동갑선거구
제주특별자치도,제주특별자치도 제주시 이도2동갑선거구,시도의원,지역구,5,1,1,1.00,Y,등록후보수_의원정수이하,N,N,N,100163106,김기환,더불어민주당,1,0,0,0,0,0,Y,5|제주특별자치도|제주특별자치도 제주시 이도2동갑선거구
경기도,용인시,기초의원비례,비례,9,4,4,1.00,Y,등록후보수_의원정수이하,N,N,N,"100165373, 100165378, 100165517, 100165522","임유정, 신민욱, 변유선, 박인성","더불어민주당, 더불어민주당, 국민의힘, 국민의힘",0,0,0,0,0,0,N,9|경기도|용인시
경기도,화성시사선거구,구시군의회의원,지역구,6,3,3,1.00,Y,등록후보수_의원정수이하,N,N,N,"100164501, 100160705, 100161990","장철규, 김창겸, 임채덕","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|경기도|화성시사선거구
경상북도,포항시마선거구,구시군의회의원,지역구,6,3,3,1.00,Y,등록후보수_의원정수이하,N,N,N,"100163328, 100162969, 100162171","김상민, 김하영, 정원석","더불어민주당, 국민의힘, 국민의힘",0,0,0,0,0,0,N,6|경상북도|포항시마선거구
광주광역시,북구다선거구,구시군의회의원,지역구,6,3,3,1.00,Y,등록후보수_의원정수이하,N,N,N,"100155883, 100158363, 100157719","이재봉, 최기영, 김영순","더불어민주당, 더불어민주당, 더불어민주당",0,0,0,0,0,0,N,6|광주광역시|북구다선거구
대구광역시,달서구,기초의원비례,비례,9,3,3,1.00,Y,등록후보수_의원정수이하,N,N,N,"100165162, 100165191, 100165199","백경해, 배무연, 김철희","더불어민주당, 국민의힘, 국민의힘",0,0,0,0,0,0,N,9|대구광역시|달서구
대구광역시,북구,기초의원비례,비례,9,3,3,1.00,Y,등록후보수_의원정수이하,N,N,N,"100165020, 100165596, 100165599","구진경, 고정애, 서효림","더불어민주당, 국민의힘, 국민의힘",0,0,0,0,0,0,N,9|대구광역시|북구
서울특별시,노원구다선거구,구시군의회의원,지역구,6,3,3,1.00,Y,등록후보수_의원정수이하,N,N,N,"100163875, 100162847, 100160493","김소라, 손영준, 김희숙","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|서울특별시|노원구다선거구
서울특별시,성동구가선거구,구시군의회의원,지역구,6,3,3,1.00,Y,등록후보수_의원정수이하,N,N,N,"100163375, 100158109, 100162682","양옥희, 조진호, 엄경석","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|서울특별시|성동구가선거구
서울특별시,성북구다선거구,구시군의회의원,지역구,6,3,3,1.00,Y,등록후보수_의원정수이하,N,N,N,"100161963, 100161879, 100162065","정윤주, 이용진, 송영옥","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|서울특별시|성북구다선거구
서울특별시,성북구마선거구,구시군의회의원,지역구,6,3,3,1.00,Y,등록후보수_의원정수이하,N,N,N,"100154717, 100162093, 100164899","김세운, 이인순, 이동호","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|서울특별시|성북구마선거구
서울특별시,노원구,기초의원비례,비례,9,3,3,1.00,Y,등록후보수_의원정수이하,N,N,N,"100164950, 100164958, 100165143","한은영, 허윤회, 김서연","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|서울특별시|노원구
서울특별시,성북구,기초의원비례,비례,9,3,3,1.00,Y,등록후보수_의원정수이하,N,N,N,"100164863, 100164885, 100165029","박윤경, 한지연, 김자연","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|서울특별시|성북구
인천광역시,부평구나선거구,구시군의회의원,지역구,6,3,3,1.00,Y,등록후보수_의원정수이하,N,N,N,"100157164, 100160852, 100158746","이제욱, 남성훈, 여명자","더불어민주당, 더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|인천광역시|부평구나선거구
전라남도,고흥군가선거구,구시군의회의원,지역구,6,3,3,1.00,Y,등록후보수_의원정수이하,N,N,N,"100161117, 100159747, 100160354","박경석, 한승욱, 류동철","더불어민주당, 더불어민주당, 더불어민주당",0,0,0,0,0,0,N,6|전라남도|고흥군가선거구
전북특별자치도,김제시다선거구,구시군의회의원,지역구,6,3,3,1.00,Y,등록후보수_의원정수이하,N,N,N,"100155935, 100155442, 100154866","장민우, 오상민, 김민완","더불어민주당, 더불어민주당, 더불어민주당",0,0,0,0,0,0,N,6|전북특별자치도|김제시다선거구
경기도,고양시자선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100159991, 100162895","신인선, 이홍규","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|경기도|고양시자선거구
경기도,고양시파선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100163567, 100162934","김학영, 김수진","더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|경기도|고양시파선거구
경기도,군포시라선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100158054, 100163977","정해동, 박상현","더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|경기도|군포시라선거구
경기도,성남시사선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100157803, 100155785","정연화, 김보석","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|경기도|성남시사선거구
경기도,성남시아선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100156876, 100155753","오종길, 김건우","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|경기도|성남시아선거구
경기도,성남시자선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100156618, 100161305","이세미, 김종환","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|경기도|성남시자선거구
경기도,성남시카선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100157115, 100158450","서은경, 정봉규","더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|경기도|성남시카선거구
경기도,수원시차선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100155999, 100158456","서형미, 금가현","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|경기도|수원시차선거구
경기도,수원시카선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100157035, 100158872","강은호, 정윤우","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|경기도|수원시카선거구
경기도,안양시나선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100163035, 100157514","채진기, 황원영","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|경기도|안양시나선거구
경기도,용인시나선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100155165, 100158212","김종억, 권병손","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|경기도|용인시나선거구
경기도,용인시마선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100162694, 100164453","신나연, 김길수","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|경기도|용인시마선거구
경기도,평택시다선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100161596, 100159937","윤희중, 이향숙","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|경기도|평택시다선거구
경기도,하남시가선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100157750, 100155212","최승태, 조창민","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|경기도|하남시가선거구
경기도,광명시,기초의원비례,비례,9,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100164097, 100164102","박미정, 최미영","더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|경기도|광명시
경상남도,양산시마선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100162298, 100162445","박선주, 정숙남","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|경상남도|양산시마선거구
경상북도,안동시나선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100162783, 100163919","정복순, 권기윤","더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|경상북도|안동시나선거구
대구광역시,달서구가선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100163376, 100156484","이신자, 정달호","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|대구광역시|달서구가선거구
대구광역시,달서구나선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100158145, 100157736","구백림, 황국주","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|대구광역시|달서구나선거구
대구광역시,북구가선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100154834, 100162055","안경완, 임수환","더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|대구광역시|북구가선거구
대구광역시,북구라선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100161469, 100162177","한상열, 이현수","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|대구광역시|북구라선거구
대구광역시,달성군,기초의원비례,비례,9,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100164791, 100164851","김성화, 전순애","더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|대구광역시|달성군
대전광역시,대덕구가선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100154984, 100162362","이삼남, 조대웅","더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|대전광역시|대덕구가선거구
대전광역시,서구바선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100157544, 100162108","송용석, 정인화","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|대전광역시|서구바선거구
부산광역시,금정구나선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100155533, 100161662","이승진, 강재호","더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|부산광역시|금정구나선거구
부산광역시,남구가선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100160052, 100155567","박강민, 이준희","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|부산광역시|남구가선거구
부산광역시,남구라선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100160056, 100156680","서영태, 윤성록","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|부산광역시|남구라선거구
부산광역시,사상구라선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100160407, 100161106","황수진, 김진순","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|부산광역시|사상구라선거구
부산광역시,수영구다선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100157695, 100161088","윤정환, 김태성","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|부산광역시|수영구다선거구
부산광역시,해운대구라선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100160029, 100163008","김미희, 서창우","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|부산광역시|해운대구라선거구
부산광역시,해운대구마선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100156715, 100158735","마준영, 박기훈","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|부산광역시|해운대구마선거구
부산광역시,해운대구바선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100157171, 100161177","공기순, 장성철","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|부산광역시|해운대구바선거구
부산광역시,남구,기초의원비례,비례,9,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100164822, 100164868","임이정, 정수아","더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|부산광역시|남구
부산광역시,북구,기초의원비례,비례,9,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100164393, 100164401","진영옥, 최태숙","더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|부산광역시|북구
부산광역시,연제구,기초의원비례,비례,9,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100164709, 100164497","어해영, 정창동","더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|부산광역시|연제구
부산광역시,해운대구,기초의원비례,비례,9,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100164151, 100164154","박주령, 김선희","더불어민주당, 국민의힘",0,0,0,0,0,0,N,9|부산광역시|해운대구
서울특별시,강남구바선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100163427, 100163455","고은진, 송영광","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|서울특별시|강남구바선거구
서울특별시,강남구아선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100160953, 100162305","오온누리, 윤수혁","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|서울특별시|강남구아선거구
서울특별시,도봉구마선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100154908, 100155897","신은옥, 강신만","더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|서울특별시|도봉구마선거구
서울특별시,동작구라선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100161451, 100162486","박지우, 이주현","더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|서울특별시|동작구라선거구
서울특별시,동작구바선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100158794, 100158335","김은하, 정유나","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|서울특별시|동작구바선거구
서울특별시,마포구라선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100161062, 100164943","남해석, 서종수","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|서울특별시|마포구라선거구
서울특별시,마포구사선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100165150, 100158675","장영준, 김진천","더불어민주당, 국민의힘",0,0,1,0,0,0,N,6|서울특별시|마포구사선거구
서울특별시,성북구라선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100157706, 100162302","권영숙, 권영애","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|서울특별시|성북구라선거구
서울특별시,송파구나선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100163570, 100162423","박순례, 박순옥","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|서울특별시|송파구나선거구
서울특별시,송파구다선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100164874, 100164796","최옥주, 전정","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|서울특별시|송파구다선거구
서울특별시,송파구바선거구,구시군의회의원,지역구,6,2,2,1.00,Y,등록후보수_의원정수이하,N,N,N,"100160725, 100163410","김안나, 최상진","더불어민주당, 국민의힘",0,0,0,0,0,0,N,6|서울특별시|송파구바선거구
