sim_id,강원특별자치도,경기도,경상남도,경상북도,광주광역시,대구광역시,대전광역시,부산광역시,서울특별시,세종특별자치시,울산광역시,인천광역시,전라남도,전북특별자치도,제주특별자치도,충청남도,충청북도
5537,R,D,R,R,D,R,D,R,R,D,R,D,D,D,R,R,R
5538,R,D,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
5539,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5540,R,R,R,R,D,R,D,R,D,R,R,R,D,D,D,R,D
5541,D,R,R,R,D,R,R,R,R,D,D,D,D,D,D,D,R
5542,R,R,R,R,D,R,R,R,D,D,R,D,D,D,D,R,R
5543,D,R,R,R,D,R,R,R,D,R,R,R,D,D,R,D,R
5544,D,D,R,R,D,R,R,R,D,D,R,D,D,D,R,R,R
5545,D,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5546,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,D
5547,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,D
5548,D,R,R,R,D,R,R,R,D,R,R,R,D,D,D,R,R
5549,D,R,R,R,D,R,R,R,R,D,R,R,D,D,R,D,R
5550,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,D,R
5551,D,D,R,R,D,R,D,R,D,R,R,R,D,D,R,D,R
5552,R,R,R,R,D,R,D,R,R,D,R,D,D,D,D,R,R
5553,D,R,D,R,D,R,D,D,D,D,R,D,D,D,D,D,R
5554,D,R,R,R,D,R,D,R,R,D,R,R,D,D,R,R,R
5555,R,D,R,R,D,R,R,R,R,R,R,R,D,D,R,R,D
5556,R,R,R,R,D,R,D,R,D,D,D,R,D,D,D,D,R
5557,R,R,R,R,D,R,D,R,R,D,R,R,D,R,R,R,R
5558,D,D,D,R,D,D,D,D,D,D,R,D,D,D,D,D,D
5559,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
5560,D,D,R,R,D,R,D,D,D,D,R,D,D,D,D,D,D
5561,D,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
5562,R,D,R,R,D,R,D,R,R,D,R,D,D,D,D,R,D
5563,D,R,R,R,D,R,R,R,D,D,R,R,D,D,D,D,R
5564,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5565,D,D,D,R,D,D,D,D,D,D,R,D,D,D,D,D,D
5566,D,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5567,D,R,R,R,D,R,D,R,D,D,R,D,D,D,R,D,D
5568,R,R,R,R,D,R,R,R,D,R,R,R,D,D,D,R,R
5569,R,R,R,R,D,R,R,R,D,R,R,D,D,D,D,D,R
5570,D,R,D,R,D,R,R,R,R,D,R,R,D,D,D,D,R
5571,D,R,R,R,D,R,D,R,D,D,R,R,D,D,R,R,R
5572,D,D,D,R,D,R,D,R,D,D,D,D,D,D,D,D,D
5573,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5574,D,R,R,R,D,R,D,R,R,D,R,D,D,D,D,R,R
5575,R,D,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
5576,D,D,R,R,D,R,R,R,R,D,R,D,D,D,R,D,R
5577,R,R,R,R,D,R,D,R,D,D,R,D,D,D,R,D,R
5578,D,D,R,R,D,R,D,D,D,D,R,D,D,D,D,D,D
5579,D,R,R,D,D,R,D,R,D,D,R,R,D,D,R,D,R
5580,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5581,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5582,R,D,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
5583,R,D,R,R,D,R,D,R,D,D,R,D,D,D,D,D,R
5584,D,D,D,R,D,R,D,R,D,D,R,D,D,D,D,D,D
5585,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5586,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,D,R
5587,R,D,R,R,D,R,R,D,D,D,R,R,D,D,R,R,R
5588,R,R,R,R,D,D,R,R,D,D,R,D,D,D,D,R,R
5589,D,D,D,R,D,R,D,R,D,D,R,D,D,D,R,D,D
5590,D,D,R,R,D,R,D,R,D,D,R,D,D,D,D,D,D
5591,R,R,R,R,D,R,R,D,D,D,R,R,D,D,D,R,D
5592,R,R,R,R,D,R,R,R,R,R,R,D,D,D,R,R,R
5593,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
5594,R,D,D,R,D,R,D,R,D,D,R,D,D,D,D,D,D
5595,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,D
5596,R,R,R,R,D,R,D,D,R,R,D,D,D,D,D,D,R
5597,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,D,D
5598,D,D,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
5599,R,D,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
5600,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,D
5601,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5602,R,R,R,R,D,R,R,D,R,D,R,R,D,D,D,R,R
5603,D,R,R,R,D,R,D,R,R,D,R,R,D,D,R,R,R
5604,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,D
5605,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,D,D
5606,R,D,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
5607,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,D,R
5608,R,D,R,R,D,R,R,R,R,D,D,D,D,D,R,R,R
5609,R,D,R,R,D,R,R,D,R,R,R,R,D,D,R,R,D
5610,D,R,R,R,D,R,D,D,D,D,R,D,D,D,D,D,D
5611,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
5612,D,R,R,R,D,R,D,R,R,D,R,D,D,D,D,D,R
5613,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5614,D,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
5615,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5616,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,D,D
5617,D,R,R,R,D,R,R,R,D,D,R,D,D,D,D,D,R
5618,R,D,R,R,D,R,R,R,D,R,R,R,D,D,D,R,R
5619,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,D,D
5620,D,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5621,R,R,R,R,D,R,D,R,R,D,R,R,D,D,D,R,D
5622,R,D,R,R,D,R,R,R,D,D,R,R,D,D,R,R,D
5623,D,D,R,R,D,R,D,R,D,D,R,D,D,D,D,D,D
5624,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,D,D
5625,D,R,R,R,D,R,R,R,D,D,R,R,D,D,D,D,R
5626,D,D,R,R,D,D,D,R,D,D,D,D,D,D,D,D,D
5627,R,R,R,R,D,R,R,R,D,D,D,D,D,D,D,D,R
5628,D,D,R,R,D,D,D,R,D,D,D,R,D,D,D,D,D
5629,D,R,R,R,D,R,R,R,R,D,R,D,D,D,R,R,D
5630,D,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,D
5631,R,R,R,R,D,R,R,R,R,R,R,D,D,D,R,R,R
5632,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,D,D
5633,R,R,R,R,D,D,R,R,R,D,R,R,D,D,D,R,R
5634,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5635,D,R,R,R,D,R,R,D,D,D,R,R,D,D,R,D,R
5636,D,D,R,R,D,R,R,R,R,D,R,R,D,D,D,D,R
5637,R,D,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5638,R,R,R,R,D,R,R,R,R,D,D,R,D,D,D,R,R
5639,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,D,R
5640,R,D,R,R,D,R,D,R,D,R,R,R,D,D,R,R,R
5641,D,D,R,R,D,R,D,R,D,D,R,D,D,D,R,R,R
5642,D,D,R,R,D,R,D,R,D,D,R,D,D,D,D,D,R
5643,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
5644,R,D,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
5645,D,R,R,R,D,R,R,R,R,R,R,R,D,D,D,D,R
5646,R,D,R,R,D,R,D,R,D,D,R,R,D,D,D,R,R
5647,D,D,D,R,D,D,D,D,D,D,R,D,D,D,D,D,D
5648,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5649,R,D,R,D,D,R,R,R,D,D,R,D,D,D,D,D,D
5650,D,D,D,R,D,R,D,D,D,D,R,D,D,D,R,D,D
5651,D,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5652,D,R,R,R,D,R,R,R,D,R,R,R,D,D,D,R,R
5653,R,R,R,R,D,R,D,R,D,D,R,D,D,D,R,R,R
5654,R,R,R,R,D,R,D,R,D,D,R,R,D,D,D,R,R
5655,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
5656,R,D,D,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5657,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
5658,D,R,R,R,D,R,D,R,R,D,R,R,D,D,R,R,R
5659,R,R,R,R,D,R,R,R,D,D,R,D,D,D,D,D,R
5660,R,R,R,R,D,R,R,R,R,R,R,D,D,D,D,R,R
5661,R,R,R,R,D,R,R,R,D,D,R,D,D,D,R,R,D
5662,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
5663,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,D,R
5664,R,R,R,R,D,R,D,R,D,D,R,R,D,D,D,D,R
5665,D,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,D
5666,D,R,R,R,D,R,D,R,R,R,R,R,D,D,D,D,D
5667,R,D,R,R,D,R,D,R,R,D,R,R,D,D,D,R,R
5668,D,R,R,R,D,R,R,R,D,D,R,D,D,D,R,R,R
5669,D,D,R,R,D,R,D,R,R,D,R,R,D,D,D,R,R
5670,D,R,R,R,D,R,R,R,D,R,R,R,D,D,D,R,D
5671,D,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5672,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
5673,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
5674,R,R,R,R,D,R,R,R,R,R,R,D,D,D,D,R,R
5675,R,R,R,R,D,R,R,R,R,R,R,D,D,D,D,D,R
5676,R,D,R,R,D,R,R,R,R,D,R,D,D,D,R,R,D
5677,R,D,R,R,D,R,D,R,D,D,R,D,D,D,D,D,D
5678,R,D,R,R,D,R,R,R,R,R,R,R,D,R,D,R,R
5679,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5680,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,D
5681,R,R,R,R,D,R,R,R,D,R,R,R,D,D,D,R,R
5682,D,R,R,R,D,R,D,D,R,D,R,R,D,D,D,R,R
5683,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
5684,R,R,R,R,D,D,D,R,D,D,R,D,D,D,D,D,D
5685,D,D,D,R,D,R,D,D,D,D,D,D,D,D,R,D,D
5686,D,R,R,R,D,R,R,R,D,D,R,D,D,D,D,R,R
5687,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
5688,R,R,R,R,D,R,D,R,D,R,R,R,D,D,R,D,D
5689,R,D,R,R,D,R,D,R,R,R,R,R,D,D,D,R,R
5690,D,R,R,R,D,R,R,R,D,R,D,D,D,D,R,R,R
5691,D,R,R,R,D,R,D,R,R,D,R,D,D,D,D,D,R
5692,R,R,R,R,D,R,R,R,D,R,R,R,D,D,D,R,R
5693,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
5694,D,D,D,R,D,R,D,R,D,D,R,D,D,D,R,D,D
5695,D,R,D,R,D,R,D,D,D,D,R,D,D,D,D,D,D
5696,D,D,R,R,D,R,D,D,D,D,R,D,D,D,D,D,D
5697,D,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
5698,D,D,R,R,D,R,D,D,D,D,D,D,D,D,D,D,R
5699,D,D,D,R,D,D,D,D,D,D,R,D,D,D,D,D,D
5700,R,D,R,R,D,R,R,R,D,D,R,R,D,D,R,R,D
5701,R,D,R,R,D,R,D,R,D,R,R,D,D,D,D,R,R
5702,R,D,R,R,D,R,R,R,R,R,R,D,D,D,D,R,R
5703,D,R,R,R,D,R,R,R,D,D,R,R,D,D,D,D,R
5704,D,D,D,R,D,R,D,D,D,D,R,D,D,D,D,D,D
5705,R,D,R,R,D,R,D,R,D,R,R,R,D,D,R,D,D
5706,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,D
5707,D,R,R,R,D,R,R,R,D,R,R,D,D,D,D,D,R
5708,R,R,R,R,D,R,R,R,D,R,R,R,D,D,D,D,R
5709,D,R,R,R,D,R,R,R,D,D,R,D,D,D,D,D,D
5710,D,D,R,R,D,R,D,R,R,R,R,R,D,D,R,D,R
5711,D,D,R,R,D,D,D,D,D,D,R,D,D,D,D,D,D
5712,D,R,R,R,D,R,R,R,R,R,R,D,D,D,D,R,R
5713,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,D
5714,D,R,R,R,D,R,D,D,D,D,R,D,D,D,D,D,D
5715,R,D,R,R,D,R,D,R,R,D,R,R,D,D,D,D,R
5716,R,D,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5717,D,R,R,R,D,R,D,R,R,D,R,R,D,D,D,R,R
5718,D,D,D,R,D,R,D,R,D,D,R,D,D,D,D,D,D
5719,D,R,R,R,D,R,D,R,D,D,R,D,D,D,R,D,R
5720,D,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
5721,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,D
5722,R,R,R,R,D,R,R,R,R,R,R,R,D,R,R,R,R
5723,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,D
5724,D,R,R,R,D,R,R,R,R,D,R,R,D,D,D,D,R
5725,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,D,R
5726,R,D,R,R,D,R,D,R,D,D,R,D,D,D,R,R,R
5727,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
5728,D,D,R,R,D,R,D,R,D,D,R,D,D,D,D,D,D
5729,R,R,R,R,D,R,R,R,R,R,R,D,D,D,R,D,D
5730,D,D,D,R,D,R,D,D,D,D,R,D,D,D,D,D,D
5731,R,R,R,R,D,R,D,R,D,R,R,D,D,D,R,R,D
5732,D,R,R,R,D,R,D,R,D,D,R,D,D,D,R,D,D
5733,D,R,R,R,D,R,D,R,D,D,R,R,D,D,D,D,D
5734,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5735,D,D,D,R,D,R,D,R,D,D,D,D,D,D,D,D,D
5736,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,D,D
5737,D,R,R,R,D,R,D,R,D,R,R,R,D,D,R,R,R
5738,R,D,R,R,R,R,R,R,R,D,R,R,D,D,R,R,R
5739,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5740,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5741,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
5742,D,D,D,R,D,D,D,D,D,D,R,D,D,D,D,D,R
5743,D,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
5744,R,D,R,R,D,D,R,R,R,D,R,R,D,D,R,D,R
5745,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5746,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
5747,D,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5748,R,R,R,R,D,R,D,R,R,D,R,R,D,D,D,R,D
5749,D,D,R,D,D,D,D,D,D,D,R,D,D,D,D,D,R
5750,D,R,D,R,D,D,D,R,D,D,R,D,D,D,D,D,D
5751,R,R,R,R,D,R,R,D,R,R,R,R,D,D,R,D,R
5752,R,R,R,R,D,R,D,R,R,R,R,D,D,D,R,D,R
5753,D,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
5754,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,D,R
5755,R,D,D,R,D,R,D,D,D,D,D,D,D,D,R,D,D
5756,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5757,D,R,R,R,D,R,D,D,D,D,D,D,D,D,D,D,D
5758,R,R,R,R,D,R,D,R,R,D,R,R,D,D,D,D,R
5759,D,D,R,R,D,R,D,D,D,D,R,D,D,D,D,D,D
5760,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5761,R,D,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5762,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5763,D,D,D,D,D,D,D,D,D,D,R,D,D,D,R,D,D
5764,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5765,R,D,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5766,R,R,R,R,D,R,R,R,R,R,R,D,D,D,R,D,R
5767,D,R,R,R,D,R,D,D,R,R,R,R,D,D,D,R,R
5768,R,R,R,R,D,R,D,R,R,R,R,R,D,D,D,R,R
5769,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
5770,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5771,R,R,R,R,D,R,R,R,R,R,R,R,D,R,R,R,R
5772,R,R,R,R,D,R,D,R,R,D,R,D,D,D,D,R,R
5773,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,D,D
5774,R,D,R,R,D,R,R,R,D,R,R,D,D,D,D,D,D
5775,D,R,R,R,D,R,D,R,R,R,R,D,D,D,D,D,R
5776,R,R,R,R,D,R,D,R,R,D,R,D,D,D,D,R,D
5777,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
5778,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5779,R,D,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
5780,R,D,R,R,D,R,D,R,R,R,R,D,D,D,D,R,R
5781,R,D,R,R,D,R,R,D,R,D,R,R,D,D,R,D,D
5782,R,R,R,R,D,R,R,R,R,R,R,R,D,R,R,R,D
5783,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
5784,R,R,R,R,D,R,R,R,R,R,R,R,D,R,R,R,R
5785,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
5786,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
5787,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5788,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,R,R
5789,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5790,R,R,R,R,D,R,D,R,R,D,R,R,D,D,D,R,R
5791,R,R,R,R,D,R,R,D,D,D,R,R,D,D,D,D,R
5792,R,D,R,R,D,R,R,R,D,D,R,R,D,D,R,D,R
5793,R,D,R,R,D,R,R,R,R,R,R,D,D,D,D,R,D
5794,R,R,R,R,D,R,D,R,D,D,R,D,D,D,D,R,R
5795,R,R,R,R,D,R,R,R,D,R,R,D,D,D,D,R,R
5796,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5797,D,R,R,R,D,R,D,R,R,R,R,R,D,D,R,R,D
5798,D,R,R,R,D,R,D,D,R,D,R,R,D,D,R,D,D
5799,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5800,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,D
5801,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
5802,R,D,R,R,D,R,R,R,R,R,D,R,D,D,D,R,R
5803,R,D,R,R,D,R,R,R,D,D,R,R,D,D,R,D,D
5804,D,D,D,R,D,D,D,R,D,D,D,D,D,D,D,D,R
5805,D,R,R,R,D,D,D,D,D,D,D,D,D,D,D,D,D
5806,R,R,R,R,D,R,D,R,R,R,R,R,D,D,R,R,R
5807,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5808,R,R,R,R,D,R,D,R,D,D,D,R,D,D,D,R,R
5809,R,R,R,R,D,R,D,R,D,R,R,R,D,D,D,R,R
5810,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
5811,D,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
5812,D,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
5813,D,R,R,R,D,R,R,R,D,D,R,R,D,D,D,D,D
5814,D,D,R,R,D,R,D,R,D,D,R,R,D,D,D,R,R
5815,D,R,R,R,D,R,R,R,D,R,R,R,D,D,R,D,R
5816,R,R,R,R,D,R,D,R,D,D,R,D,D,D,R,R,D
5817,R,D,R,R,D,R,R,R,D,D,R,R,D,D,R,D,D
5818,R,R,R,R,D,R,R,R,D,D,R,D,D,D,D,D,R
5819,R,D,R,R,D,R,D,D,D,R,D,D,D,D,D,D,R
5820,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5821,D,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5822,R,R,R,R,D,R,R,R,R,R,R,D,D,D,R,D,R
5823,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,D,D
5824,R,R,R,R,D,R,D,R,D,D,R,R,D,D,D,R,D
5825,R,R,R,R,D,R,D,R,R,D,R,R,D,D,R,R,R
5826,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,D
5827,R,R,R,R,D,R,D,R,D,D,R,R,D,D,R,R,R
5828,D,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5829,D,R,R,R,D,R,R,R,D,D,R,R,D,D,R,D,R
5830,D,D,D,R,D,R,D,R,D,D,R,D,D,D,D,D,R
5831,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5832,R,D,R,R,D,R,R,R,D,R,R,R,D,D,R,D,R
5833,R,D,D,R,D,D,D,D,D,D,R,D,D,D,R,D,D
5834,D,D,R,R,D,R,R,R,R,D,R,R,D,D,R,R,D
5835,D,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5836,R,R,R,R,D,R,D,R,D,D,R,D,D,D,R,D,D
5837,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
5838,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
5839,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,D
5840,D,D,R,R,D,R,R,R,D,D,R,D,D,D,D,R,R
5841,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5842,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
5843,R,R,R,R,D,R,D,R,D,R,R,D,D,D,R,R,R
5844,R,D,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
5845,D,D,R,D,D,D,D,R,D,D,D,D,D,D,R,D,D
5846,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
5847,D,R,R,R,D,R,D,R,R,D,R,R,D,D,D,R,R
5848,R,R,R,R,D,D,R,R,D,R,R,R,D,D,D,R,R
5849,D,R,D,R,D,R,D,D,R,D,R,D,D,D,D,D,D
5850,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
5851,D,D,D,R,D,R,D,R,D,D,R,D,D,D,D,D,D
5852,R,R,R,R,D,R,D,R,D,R,R,D,D,D,R,R,R
5853,R,D,R,R,D,R,D,R,D,R,R,D,D,D,D,D,R
5854,R,D,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
5855,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
5856,R,D,R,R,D,R,R,R,D,D,R,D,D,D,D,R,R
5857,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,D,R
5858,R,R,R,R,D,R,D,R,R,D,R,D,D,D,D,R,R
5859,D,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
5860,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,D
5861,R,R,R,R,D,R,R,R,D,D,R,D,D,D,D,R,R
5862,R,D,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5863,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5864,R,D,R,R,D,R,R,R,R,D,R,D,D,D,D,R,D
5865,D,R,R,R,D,R,R,R,R,R,R,R,D,R,R,R,R
5866,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
5867,D,D,R,R,D,R,R,R,D,D,R,D,D,D,R,D,R
5868,D,D,R,R,D,R,D,R,R,D,R,D,D,D,R,D,D
5869,R,R,R,R,D,R,R,D,D,R,R,R,D,D,D,D,R
5870,D,R,D,D,D,D,D,R,D,D,D,D,D,D,D,R,D
5871,R,R,R,R,R,R,R,R,R,D,R,R,D,D,R,R,R
5872,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
5873,R,R,R,R,D,R,R,R,R,D,R,R,R,D,R,R,R
5874,D,D,R,R,D,R,D,D,D,D,D,D,D,D,D,D,D
5875,R,R,R,R,D,R,D,R,R,R,R,R,D,D,R,R,R
5876,D,R,R,R,D,R,R,R,R,D,R,R,D,D,D,D,R
5877,R,R,R,R,D,D,D,D,D,D,R,D,D,D,R,D,D
5878,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5879,D,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,D
5880,R,D,D,R,D,D,D,R,D,D,R,R,D,D,D,D,D
5881,D,R,D,R,D,R,D,R,D,D,D,D,D,D,D,D,R
5882,D,R,R,R,D,R,D,R,R,D,R,R,R,D,R,R,R
5883,D,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,D
5884,R,D,R,R,D,R,R,D,R,R,R,D,D,D,R,R,R
5885,D,D,R,R,D,R,D,R,R,D,R,R,D,D,D,R,D
5886,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
5887,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
5888,R,R,R,R,D,R,D,R,R,D,R,D,D,D,D,R,R
5889,D,R,R,R,D,R,R,R,R,D,R,D,D,D,R,D,R
5890,R,D,R,R,D,R,R,R,R,R,R,R,D,D,D,D,R
5891,R,R,R,R,D,R,R,D,R,D,R,R,D,D,D,D,R
5892,D,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,D
5893,D,D,D,R,D,D,D,D,D,D,R,D,D,D,D,D,D
5894,D,R,R,R,D,R,R,R,R,D,R,R,D,D,R,D,R
5895,D,D,D,R,D,R,D,D,D,D,R,D,D,D,D,D,R
5896,D,R,R,R,D,R,D,R,D,D,R,R,D,D,D,D,R
5897,D,R,R,R,D,R,D,D,D,R,R,D,D,D,D,R,R
5898,D,R,R,R,D,R,D,R,R,D,R,R,D,D,R,R,R
5899,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
5900,R,R,R,R,D,R,D,R,R,D,R,D,D,D,R,D,R
5901,D,R,R,R,D,R,D,R,D,R,R,R,D,D,D,R,R
5902,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
5903,R,R,R,R,D,R,D,D,D,D,R,D,D,D,D,R,R
5904,D,D,D,R,D,R,D,D,D,D,R,D,D,D,D,D,D
5905,D,D,R,R,D,R,D,R,D,D,R,D,D,D,D,R,D
5906,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
5907,D,R,R,R,D,R,R,D,R,R,R,R,D,D,R,R,R
5908,R,R,R,R,D,R,D,R,D,D,R,R,D,D,R,R,R
5909,D,D,R,R,D,R,D,D,R,D,R,D,D,D,D,D,D
5910,R,D,R,R,D,R,D,D,D,D,R,D,D,D,D,D,D
5911,R,R,R,R,D,R,R,D,D,D,R,D,D,D,D,R,R
